Order_ID,Dark_Store_ID,City,Zone,Order_Date,Order_Timestamp,Order_Hour,Day_Type,Time_Period,Promised_SLA_Min,Actual_Delivery_Min,SLA_Met,Delay_Reason,Distance_KM,Item_Count,Order_Value_INR,Rider_ID,Delay_Category
FM100610,DS002,Bengaluru,Whitefield,2025-06-01,2025-06-01 08:37:53,8,Weekend,Peak,10.0,21.63,N,Customer Address / Location Issue,3.27,9,429.11,R00201,Environment
FM101405,DS005,Mumbai,Andheri,2025-06-01,2025-06-01 08:38:56,8,Weekend,Peak,10.0,3.5,Y,None,1.61,3,166.95,R00520,None
FM101082,DS004,Delhi,Rohini,2025-06-01,2025-06-01 08:40:03,8,Weekend,Peak,10.0,8.94,Y,None,2.74,10,347.18,R00405,None
FM100523,DS002,Bengaluru,Whitefield,2025-06-01,2025-06-01 08:40:25,8,Weekend,Peak,10.0,10.66,N,Inventory Mismatch / Stockout,3.26,3,684.58,R00213,Material
FM101173,DS004,Delhi,Rohini,2025-06-01,2025-06-01 08:41:00,8,Weekend,Peak,10.0,8.64,Y,None,2.57,3,640.52,R00413,None
FM102648,DS009,Chennai,T Nagar,2025-06-01,2025-06-01 08:41:11,8,Weekend,Peak,10.0,4.32,Y,None,2.89,6,162.17,R00908,None
FM102103,DS007,Hyderabad,Gachibowli,2025-06-01,2025-06-01 08:41:16,8,Weekend,Peak,10.0,4.7,Y,None,0.4,3,159.62,R00710,None
FM101097,DS004,Delhi,Rohini,2025-06-01,2025-06-01 08:41:34,8,Weekend,Peak,10.0,10.39,N,Picker Unavailable / Understaffed,1.65,6,195.9,R00402,Man
FM100785,DS003,Delhi,Saket,2025-06-01,2025-06-01 08:42:08,8,Weekend,Peak,10.0,7.67,Y,None,1.96,1,461.43,R00305,None
FM102067,DS007,Hyderabad,Gachibowli,2025-06-01,2025-06-01 08:42:13,8,Weekend,Peak,10.0,11.71,N,Picker Unavailable / Understaffed,1.48,2,242.19,R00706,Man
FM100755,DS003,Delhi,Saket,2025-06-01,2025-06-01 08:42:28,8,Weekend,Peak,10.0,7.8,Y,None,2.16,5,430.31,R00306,None
FM102519,DS009,Chennai,T Nagar,2025-06-01,2025-06-01 08:42:54,8,Weekend,Peak,10.0,8.66,Y,None,2.46,1,318.41,R00903,None
FM102647,DS009,Chennai,T Nagar,2025-06-01,2025-06-01 08:44:30,8,Weekend,Peak,10.0,7.66,Y,None,2.33,4,161.52,R00904,None
FM102240,DS008,Pune,Hinjewadi,2025-06-01,2025-06-01 08:45:43,8,Weekend,Peak,10.0,14.74,N,Picker Unavailable / Understaffed,3.24,4,638.35,R00813,Man
FM100299,DS001,Bengaluru,Koramangala,2025-06-01,2025-06-01 08:45:50,8,Weekend,Peak,10.0,11.87,N,Packing Station Bottleneck,2.35,4,190.82,R00115,Method
FM101457,DS005,Mumbai,Andheri,2025-06-01,2025-06-01 08:45:52,8,Weekend,Peak,10.0,8.17,Y,None,1.21,6,206.1,R00501,None
FM100205,DS001,Bengaluru,Koramangala,2025-06-01,2025-06-01 08:45:55,8,Weekend,Peak,10.0,10.1,N,Rider Unavailable at Dispatch,2.79,5,426.01,R00114,Man
FM102575,DS009,Chennai,T Nagar,2025-06-01,2025-06-01 08:46:36,8,Weekend,Peak,10.0,5.74,Y,None,2.92,6,362.55,R00905,None
FM102988,DS010,Kolkata,Salt Lake,2025-06-01,2025-06-01 08:46:55,8,Weekend,Peak,10.0,10.16,N,Picker Unavailable / Understaffed,2.93,6,449.85,R01014,Man
FM103030,DS010,Kolkata,Salt Lake,2025-06-01,2025-06-01 08:47:30,8,Weekend,Peak,10.0,13.01,N,Handheld Scanner Downtime,2.77,1,440.8,R01002,Machine
FM102998,DS010,Kolkata,Salt Lake,2025-06-01,2025-06-01 08:48:16,8,Weekend,Peak,10.0,3.5,Y,None,1.27,6,1037.09,R01011,None
FM100625,DS003,Delhi,Saket,2025-06-01,2025-06-01 08:48:33,8,Weekend,Peak,10.0,10.89,N,Picker Unavailable / Understaffed,2.2,7,529.07,R00322,Man
FM100668,DS003,Delhi,Saket,2025-06-01,2025-06-01 08:48:36,8,Weekend,Peak,10.0,9.95,Y,None,2.46,4,443.23,R00324,None
FM102923,DS010,Kolkata,Salt Lake,2025-06-01,2025-06-01 08:49:03,8,Weekend,Peak,10.0,4.8,Y,None,2.37,2,423.2,R01015,None
FM100680,DS003,Delhi,Saket,2025-06-01,2025-06-01 08:49:11,8,Weekend,Peak,10.0,10.84,N,Picker Unavailable / Understaffed,3.13,4,562.64,R00305,Man
FM102769,DS010,Kolkata,Salt Lake,2025-06-01,2025-06-01 08:49:16,8,Weekend,Peak,10.0,9.44,Y,None,3.01,3,525.58,R01003,None
FM102173,DS008,Pune,Hinjewadi,2025-06-01,2025-06-01 08:49:25,8,Weekend,Peak,10.0,12.02,N,Inventory Mismatch / Stockout,2.91,4,732.91,R00814,Material
FM102703,DS009,Chennai,T Nagar,2025-06-01,2025-06-01 08:49:34,8,Weekend,Peak,10.0,8.4,Y,None,3.1,5,791.24,R00908,None
FM101425,DS005,Mumbai,Andheri,2025-06-01,2025-06-01 08:49:48,8,Weekend,Peak,10.0,7.68,Y,None,1.33,1,418.72,R00503,None
FM102112,DS007,Hyderabad,Gachibowli,2025-06-01,2025-06-01 08:50:16,8,Weekend,Peak,10.0,8.8,Y,None,2.54,4,985.57,R00712,None
FM102298,DS008,Pune,Hinjewadi,2025-06-01,2025-06-01 08:50:59,8,Weekend,Peak,10.0,7.48,Y,None,0.68,5,421.6,R00816,None
FM102509,DS009,Chennai,T Nagar,2025-06-01,2025-06-01 08:51:13,8,Weekend,Peak,10.0,16.02,N,Traffic / Road Congestion,1.75,4,353.49,R00905,Environment
FM100944,DS003,Delhi,Saket,2025-06-01,2025-06-01 08:51:38,8,Weekend,Peak,10.0,7.18,Y,None,0.96,5,594.71,R00324,None
FM100290,DS001,Bengaluru,Koramangala,2025-06-01,2025-06-01 08:51:40,8,Weekend,Peak,10.0,3.99,Y,None,1.47,3,489.02,R00101,None
FM100459,DS002,Bengaluru,Whitefield,2025-06-01,2025-06-01 08:51:50,8,Weekend,Peak,10.0,6.51,Y,None,1.21,4,147.03,R00214,None
FM100698,DS003,Delhi,Saket,2025-06-01,2025-06-01 08:52:55,8,Weekend,Peak,10.0,5.1,Y,None,1.24,4,542.65,R00307,None
FM102137,DS007,Hyderabad,Gachibowli,2025-06-01,2025-06-01 08:53:06,8,Weekend,Peak,10.0,7.45,Y,None,0.77,7,369.07,R00707,None
FM102634,DS009,Chennai,T Nagar,2025-06-01,2025-06-01 08:53:07,8,Weekend,Peak,10.0,10.53,N,"Incorrect Picking (SKU error, re-pick)",1.16,2,485.4,R00911,Method
FM101414,DS005,Mumbai,Andheri,2025-06-01,2025-06-01 08:53:22,8,Weekend,Peak,10.0,6.3,Y,None,3.14,5,351.62,R00515,None
FM102008,DS007,Hyderabad,Gachibowli,2025-06-01,2025-06-01 08:53:45,8,Weekend,Peak,10.0,8.21,Y,None,1.88,2,421.44,R00713,None
FM101567,DS006,Mumbai,Powai,2025-06-01,2025-06-01 08:53:47,8,Weekend,Peak,10.0,17.98,N,Picker Unavailable / Understaffed,2.1,1,321.25,R00605,Man
FM101898,DS007,Hyderabad,Gachibowli,2025-06-01,2025-06-01 08:54:18,8,Weekend,Peak,10.0,12.9,N,Traffic / Road Congestion,3.5,8,1068.79,R00703,Environment
FM100960,DS004,Delhi,Rohini,2025-06-01,2025-06-01 08:54:27,8,Weekend,Peak,10.0,9.18,Y,None,2.75,4,489.52,R00417,None
FM102159,DS008,Pune,Hinjewadi,2025-06-01,2025-06-01 08:55:08,8,Weekend,Peak,10.0,11.28,N,Picker Unavailable / Understaffed,1.93,4,75.59,R00805,Man
FM101389,DS005,Mumbai,Andheri,2025-06-01,2025-06-01 08:55:53,8,Weekend,Peak,10.0,9.51,Y,None,2.98,4,170.91,R00507,None
FM100777,DS003,Delhi,Saket,2025-06-01,2025-06-01 08:56:48,8,Weekend,Peak,10.0,14.14,N,Rider Unavailable at Dispatch,3.46,3,457.57,R00301,Man
FM101054,DS004,Delhi,Rohini,2025-06-01,2025-06-01 08:57:12,8,Weekend,Peak,10.0,5.98,Y,None,2.31,6,708.89,R00413,None
FM100036,DS001,Bengaluru,Koramangala,2025-06-01,2025-06-01 08:58:27,8,Weekend,Peak,10.0,6.33,Y,None,3.38,6,246.86,R00108,None
FM100575,DS002,Bengaluru,Whitefield,2025-06-01,2025-06-01 08:58:40,8,Weekend,Peak,10.0,7.71,Y,None,2.91,5,95.48,R00215,None
FM101171,DS004,Delhi,Rohini,2025-06-01,2025-06-01 08:59:32,8,Weekend,Peak,10.0,10.64,N,Inventory Mismatch / Stockout,1.93,6,829.4,R00407,Material
FM101089,DS004,Delhi,Rohini,2025-06-01,2025-06-01 08:59:53,8,Weekend,Peak,10.0,10.23,N,"Incorrect Picking (SKU error, re-pick)",1.42,5,567.04,R00405,Method
FM102266,DS008,Pune,Hinjewadi,2025-06-01,2025-06-01 09:00:21,9,Weekend,Peak,10.0,21.0,N,Rider Unavailable at Dispatch,1.1,2,208.09,R00812,Man
FM101507,DS005,Mumbai,Andheri,2025-06-01,2025-06-01 09:01:10,9,Weekend,Peak,10.0,6.22,Y,None,3.12,2,943.14,R00509,None
FM101915,DS007,Hyderabad,Gachibowli,2025-06-01,2025-06-01 09:02:21,9,Weekend,Peak,10.0,12.96,N,Packing Station Bottleneck,1.56,4,809.57,R00714,Method
FM101191,DS004,Delhi,Rohini,2025-06-01,2025-06-01 09:03:03,9,Weekend,Peak,10.0,6.6,Y,None,3.29,6,322.87,R00415,None
FM103002,DS010,Kolkata,Salt Lake,2025-06-01,2025-06-01 09:03:37,9,Weekend,Peak,10.0,11.09,N,App/Order Routing Glitch,3.44,6,496.02,R01001,Machine
FM100432,DS002,Bengaluru,Whitefield,2025-06-01,2025-06-01 09:03:56,9,Weekend,Peak,10.0,19.86,N,Traffic / Road Congestion,2.01,2,306.28,R00208,Environment
FM101722,DS006,Mumbai,Powai,2025-06-01,2025-06-01 09:04:20,9,Weekend,Peak,10.0,7.05,Y,None,1.83,3,675.53,R00604,None
FM100940,DS003,Delhi,Saket,2025-06-01,2025-06-01 09:05:01,9,Weekend,Peak,10.0,15.84,N,Rider Unavailable at Dispatch,3.43,3,340.23,R00313,Man
FM100972,DS004,Delhi,Rohini,2025-06-01,2025-06-01 09:05:25,9,Weekend,Peak,10.0,9.55,Y,None,3.02,2,349.59,R00416,None
FM102508,DS009,Chennai,T Nagar,2025-06-01,2025-06-01 09:05:41,9,Weekend,Peak,10.0,5.04,Y,None,2.93,7,64.85,R00911,None
FM101690,DS006,Mumbai,Powai,2025-06-01,2025-06-01 09:06:04,9,Weekend,Peak,10.0,6.12,Y,None,1.84,1,170.71,R00618,None
FM100872,DS003,Delhi,Saket,2025-06-01,2025-06-01 09:06:07,9,Weekend,Peak,10.0,11.27,N,Rider Unavailable at Dispatch,2.57,4,573.78,R00323,Man
FM100370,DS002,Bengaluru,Whitefield,2025-06-01,2025-06-01 09:07:19,9,Weekend,Peak,10.0,15.57,N,Picker Unavailable / Understaffed,1.96,4,154.97,R00216,Man
FM101816,DS006,Mumbai,Powai,2025-06-01,2025-06-01 09:07:23,9,Weekend,Peak,10.0,10.63,N,Inventory Mismatch / Stockout,2.91,7,1064.86,R00616,Material
FM101497,DS005,Mumbai,Andheri,2025-06-01,2025-06-01 09:07:44,9,Weekend,Peak,10.0,5.17,Y,None,1.92,2,291.72,R00519,None
FM101371,DS005,Mumbai,Andheri,2025-06-01,2025-06-01 09:07:48,9,Weekend,Peak,10.0,13.74,N,Inventory Mismatch / Stockout,2.57,4,300.66,R00517,Material
FM100293,DS001,Bengaluru,Koramangala,2025-06-01,2025-06-01 09:08:05,9,Weekend,Peak,10.0,9.95,Y,None,0.68,4,123.59,R00102,None
FM102857,DS010,Kolkata,Salt Lake,2025-06-01,2025-06-01 09:08:23,9,Weekend,Peak,10.0,5.9,Y,None,1.4,5,986.7,R01015,None
FM102373,DS008,Pune,Hinjewadi,2025-06-01,2025-06-01 09:08:43,9,Weekend,Peak,10.0,9.29,Y,None,2.13,2,850.98,R00816,None
FM101406,DS005,Mumbai,Andheri,2025-06-01,2025-06-01 09:09:10,9,Weekend,Peak,10.0,3.5,Y,None,2.3,6,446.89,R00507,None
FM101468,DS005,Mumbai,Andheri,2025-06-01,2025-06-01 09:09:21,9,Weekend,Peak,10.0,16.67,N,Picker Unavailable / Understaffed,2.82,4,511.41,R00504,Man
FM102102,DS007,Hyderabad,Gachibowli,2025-06-01,2025-06-01 09:09:33,9,Weekend,Peak,10.0,4.33,Y,None,3.06,4,571.59,R00712,None
FM101132,DS004,Delhi,Rohini,2025-06-01,2025-06-01 09:09:34,9,Weekend,Peak,10.0,11.73,N,Rider Unavailable at Dispatch,0.74,3,96.13,R00412,Man
FM102308,DS008,Pune,Hinjewadi,2025-06-01,2025-06-01 09:09:49,9,Weekend,Peak,10.0,4.16,Y,None,2.56,2,486.29,R00806,None
FM100914,DS003,Delhi,Saket,2025-06-01,2025-06-01 09:10:07,9,Weekend,Peak,10.0,10.92,N,Picker Unavailable / Understaffed,1.67,1,395.34,R00301,Man
FM100004,DS001,Bengaluru,Koramangala,2025-06-01,2025-06-01 09:11:48,9,Weekend,Peak,10.0,5.01,Y,None,0.57,3,470.33,R00112,None
FM100166,DS001,Bengaluru,Koramangala,2025-06-01,2025-06-01 09:11:56,9,Weekend,Peak,10.0,8.21,Y,None,3.42,4,100.68,R00112,None
FM102751,DS010,Kolkata,Salt Lake,2025-06-01,2025-06-01 09:12:14,9,Weekend,Peak,10.0,9.19,Y,None,2.66,3,268.18,R01012,None
FM102797,DS010,Kolkata,Salt Lake,2025-06-01,2025-06-01 09:12:34,9,Weekend,Peak,10.0,7.21,Y,None,0.53,5,488.53,R01010,None
FM100617,DS002,Bengaluru,Whitefield,2025-06-01,2025-06-01 09:12:44,9,Weekend,Peak,10.0,11.68,N,Packing Station Bottleneck,3.37,5,451.42,R00218,Method
FM102130,DS007,Hyderabad,Gachibowli,2025-06-01,2025-06-01 09:12:48,9,Weekend,Peak,10.0,9.95,Y,None,2.78,3,250.15,R00705,None
FM103031,DS010,Kolkata,Salt Lake,2025-06-01,2025-06-01 09:13:11,9,Weekend,Peak,10.0,16.96,N,Traffic / Road Congestion,3.05,4,257.34,R01012,Environment
FM100180,DS001,Bengaluru,Koramangala,2025-06-01,2025-06-01 09:13:13,9,Weekend,Peak,10.0,4.9,Y,None,2.3,4,216.95,R00110,None
FM100020,DS001,Bengaluru,Koramangala,2025-06-01,2025-06-01 09:13:52,9,Weekend,Peak,10.0,12.89,N,Picker Unavailable / Understaffed,1.17,2,392.41,R00110,Man
FM102761,DS010,Kolkata,Salt Lake,2025-06-01,2025-06-01 09:14:05,9,Weekend,Peak,10.0,7.1,Y,None,3.43,3,868.19,R01012,None
FM100253,DS001,Bengaluru,Koramangala,2025-06-01,2025-06-01 09:14:12,9,Weekend,Peak,10.0,7.15,Y,None,0.81,1,559.23,R00118,None
FM100551,DS002,Bengaluru,Whitefield,2025-06-01,2025-06-01 09:14:16,9,Weekend,Peak,10.0,7.05,Y,None,0.58,3,80.71,R00206,None
FM102731,DS010,Kolkata,Salt Lake,2025-06-01,2025-06-01 09:14:17,9,Weekend,Peak,10.0,15.26,N,Packing Station Bottleneck,2.73,5,540.11,R01012,Method
FM101966,DS007,Hyderabad,Gachibowli,2025-06-01,2025-06-01 09:15:48,9,Weekend,Peak,10.0,6.68,Y,None,1.8,8,695.63,R00708,None
FM101489,DS005,Mumbai,Andheri,2025-06-01,2025-06-01 09:15:51,9,Weekend,Peak,10.0,11.12,N,Packing Station Bottleneck,1.24,2,414.64,R00506,Method
FM101699,DS006,Mumbai,Powai,2025-06-01,2025-06-01 09:16:53,9,Weekend,Peak,10.0,13.97,N,Rider Unavailable at Dispatch,2.82,7,287.59,R00606,Man
FM102756,DS010,Kolkata,Salt Lake,2025-06-01,2025-06-01 09:17:10,9,Weekend,Peak,10.0,7.44,Y,None,2.15,1,130.25,R01010,None
FM101769,DS006,Mumbai,Powai,2025-06-01,2025-06-01 09:17:39,9,Weekend,Peak,10.0,11.35,N,Rider Unavailable at Dispatch,0.6,9,94.42,R00606,Man
FM102129,DS007,Hyderabad,Gachibowli,2025-06-01,2025-06-01 09:17:43,9,Weekend,Peak,10.0,6.14,Y,None,3.34,3,313.08,R00703,None
FM100928,DS003,Delhi,Saket,2025-06-01,2025-06-01 09:17:53,9,Weekend,Peak,10.0,8.7,Y,None,2.56,4,285.99,R00313,None
FM100408,DS002,Bengaluru,Whitefield,2025-06-01,2025-06-01 09:17:57,9,Weekend,Peak,10.0,3.79,Y,None,1.22,2,363.7,R00207,None
FM101564,DS006,Mumbai,Powai,2025-06-01,2025-06-01 09:18:16,9,Weekend,Peak,10.0,11.2,N,Inventory Mismatch / Stockout,1.05,8,582.81,R00606,Material
FM101744,DS006,Mumbai,Powai,2025-06-01,2025-06-01 09:18:43,9,Weekend,Peak,10.0,4.95,Y,None,0.67,4,358.07,R00602,None
FM100731,DS003,Delhi,Saket,2025-06-01,2025-06-01 09:19:09,9,Weekend,Peak,10.0,8.41,Y,None,1.37,6,895.72,R00308,None
FM100586,DS002,Bengaluru,Whitefield,2025-06-01,2025-06-01 09:19:17,9,Weekend,Peak,10.0,14.25,N,Packing Station Bottleneck,3.14,5,414.68,R00212,Method
FM100796,DS003,Delhi,Saket,2025-06-01,2025-06-01 09:19:40,9,Weekend,Peak,10.0,13.86,N,"Incorrect Picking (SKU error, re-pick)",2.43,2,387.74,R00318,Method
FM101705,DS006,Mumbai,Powai,2025-06-01,2025-06-01 09:19:40,9,Weekend,Peak,10.0,5.55,Y,None,2.17,2,436.48,R00614,None
FM102806,DS010,Kolkata,Salt Lake,2025-06-01,2025-06-01 09:19:54,9,Weekend,Peak,10.0,8.01,Y,None,1.96,4,264.41,R01005,None
FM101073,DS004,Delhi,Rohini,2025-06-01,2025-06-01 09:19:58,9,Weekend,Peak,10.0,8.73,Y,None,3.22,4,410.51,R00411,None
FM101811,DS006,Mumbai,Powai,2025-06-01,2025-06-01 09:20:58,9,Weekend,Peak,10.0,9.67,Y,None,1.15,2,751.38,R00621,None
FM100961,DS004,Delhi,Rohini,2025-06-01,2025-06-01 09:21:19,9,Weekend,Peak,10.0,13.04,N,Weather Disruption,1.71,6,304.62,R00415,Environment
FM101140,DS004,Delhi,Rohini,2025-06-01,2025-06-01 09:21:42,9,Weekend,Peak,10.0,11.36,N,Inventory Mismatch / Stockout,3.26,7,190.64,R00413,Material
FM101205,DS004,Delhi,Rohini,2025-06-01,2025-06-01 09:22:45,9,Weekend,Peak,10.0,5.99,Y,None,0.82,3,215.66,R00412,None
FM100594,DS002,Bengaluru,Whitefield,2025-06-01,2025-06-01 09:22:52,9,Weekend,Peak,10.0,12.71,N,Handheld Scanner Downtime,2.16,2,424.5,R00218,Machine
FM101748,DS006,Mumbai,Powai,2025-06-01,2025-06-01 09:23:15,9,Weekend,Peak,10.0,13.36,N,"Incorrect Picking (SKU error, re-pick)",2.47,3,200.41,R00603,Method
FM100774,DS003,Delhi,Saket,2025-06-01,2025-06-01 09:23:24,9,Weekend,Peak,10.0,5.33,Y,None,0.5,5,784.13,R00323,None
FM100986,DS004,Delhi,Rohini,2025-06-01,2025-06-01 09:25:01,9,Weekend,Peak,10.0,10.62,N,Packing Station Bottleneck,1.83,6,163.17,R00416,Method
FM101957,DS007,Hyderabad,Gachibowli,2025-06-01,2025-06-01 09:25:07,9,Weekend,Peak,10.0,8.31,Y,None,2.32,5,1084.8,R00704,None
FM100477,DS002,Bengaluru,Whitefield,2025-06-01,2025-06-01 09:25:30,9,Weekend,Peak,10.0,7.25,Y,None,0.9,3,515.58,R00215,None
FM100911,DS003,Delhi,Saket,2025-06-01,2025-06-01 09:25:36,9,Weekend,Peak,10.0,9.38,Y,None,1.25,4,121.21,R00307,None
FM102533,DS009,Chennai,T Nagar,2025-06-01,2025-06-01 09:25:51,9,Weekend,Peak,10.0,11.88,N,Packing Station Bottleneck,1.74,5,591.95,R00911,Method
FM102290,DS008,Pune,Hinjewadi,2025-06-01,2025-06-01 09:25:55,9,Weekend,Peak,10.0,10.34,N,Packing Station Bottleneck,0.63,6,366.94,R00812,Method
FM100711,DS003,Delhi,Saket,2025-06-01,2025-06-01 09:25:59,9,Weekend,Peak,10.0,19.54,N,Inventory Mismatch / Stockout,2.07,4,624.01,R00309,Material
FM100587,DS002,Bengaluru,Whitefield,2025-06-01,2025-06-01 09:27:11,9,Weekend,Peak,10.0,9.21,Y,None,3.1,1,403.2,R00216,None
FM101978,DS007,Hyderabad,Gachibowli,2025-06-01,2025-06-01 09:27:14,9,Weekend,Peak,10.0,11.24,N,Traffic / Road Congestion,2.15,2,250.38,R00705,Environment
FM102873,DS010,Kolkata,Salt Lake,2025-06-01,2025-06-01 09:27:17,9,Weekend,Peak,10.0,7.13,Y,None,2.75,3,589.13,R01014,None
FM101783,DS006,Mumbai,Powai,2025-06-01,2025-06-01 09:27:45,9,Weekend,Peak,10.0,6.97,Y,None,2.1,2,651.8,R00615,None
FM101778,DS006,Mumbai,Powai,2025-06-01,2025-06-01 09:27:52,9,Weekend,Peak,10.0,5.9,Y,None,0.55,5,275.82,R00618,None
FM100048,DS001,Bengaluru,Koramangala,2025-06-01,2025-06-01 09:27:56,9,Weekend,Peak,10.0,7.21,Y,None,0.96,4,536.46,R00111,None
FM100747,DS003,Delhi,Saket,2025-06-01,2025-06-01 09:28:15,9,Weekend,Peak,10.0,5.45,Y,None,2.55,7,295.63,R00316,None
FM102358,DS008,Pune,Hinjewadi,2025-06-01,2025-06-01 09:28:22,9,Weekend,Peak,10.0,9.42,Y,None,1.88,4,514.53,R00815,None
FM100828,DS003,Delhi,Saket,2025-06-01,2025-06-01 09:29:01,9,Weekend,Peak,10.0,8.57,Y,None,1.68,4,593.02,R00314,None
FM102815,DS010,Kolkata,Salt Lake,2025-06-01,2025-06-01 09:29:13,9,Weekend,Peak,10.0,11.63,N,Picker Unavailable / Understaffed,3.03,6,451.87,R01009,Man
FM101508,DS005,Mumbai,Andheri,2025-06-01,2025-06-01 09:29:31,9,Weekend,Peak,10.0,6.42,Y,None,0.77,3,604.06,R00512,None
FM101127,DS004,Delhi,Rohini,2025-06-01,2025-06-01 09:29:49,9,Weekend,Peak,10.0,7.87,Y,None,2.35,5,577.95,R00408,None
FM100238,DS001,Bengaluru,Koramangala,2025-06-01,2025-06-01 09:30:09,9,Weekend,Peak,10.0,23.14,N,Packing Station Bottleneck,2.39,6,650.37,R00116,Method
FM100013,DS001,Bengaluru,Koramangala,2025-06-01,2025-06-01 09:30:10,9,Weekend,Peak,10.0,12.8,N,Picker Unavailable / Understaffed,0.95,2,132.08,R00115,Man
FM101176,DS004,Delhi,Rohini,2025-06-01,2025-06-01 09:30:55,9,Weekend,Peak,10.0,17.18,N,"Incorrect Picking (SKU error, re-pick)",2.66,5,301.12,R00406,Method
FM101147,DS004,Delhi,Rohini,2025-06-01,2025-06-01 09:31:27,9,Weekend,Peak,10.0,3.5,Y,None,2.47,3,531.03,R00402,None
FM101411,DS005,Mumbai,Andheri,2025-06-01,2025-06-01 09:31:37,9,Weekend,Peak,10.0,12.87,N,Packing Station Bottleneck,1.54,4,353.77,R00508,Method
FM101637,DS006,Mumbai,Powai,2025-06-01,2025-06-01 09:32:00,9,Weekend,Peak,10.0,4.1,Y,None,1.52,3,535.25,R00615,None
FM102449,DS009,Chennai,T Nagar,2025-06-01,2025-06-01 09:32:25,9,Weekend,Peak,10.0,7.55,Y,None,3.32,5,359.53,R00908,None
FM102140,DS008,Pune,Hinjewadi,2025-06-01,2025-06-01 09:32:52,9,Weekend,Peak,10.0,12.71,N,Packing Station Bottleneck,2.05,7,730.47,R00802,Method
FM101633,DS006,Mumbai,Powai,2025-06-01,2025-06-01 09:33:21,9,Weekend,Peak,10.0,11.13,N,Rider Unavailable at Dispatch,2.44,8,341.61,R00619,Man
FM100862,DS003,Delhi,Saket,2025-06-01,2025-06-01 09:34:24,9,Weekend,Peak,10.0,5.43,Y,None,0.75,3,313.11,R00319,None
FM101842,DS007,Hyderabad,Gachibowli,2025-06-01,2025-06-01 09:34:27,9,Weekend,Peak,10.0,13.21,N,Inventory Mismatch / Stockout,2.15,4,604.48,R00706,Material
FM100201,DS001,Bengaluru,Koramangala,2025-06-01,2025-06-01 09:34:36,9,Weekend,Peak,10.0,9.93,Y,None,3.49,1,585.61,R00105,None
FM100513,DS002,Bengaluru,Whitefield,2025-06-01,2025-06-01 09:34:52,9,Weekend,Peak,10.0,8.62,Y,None,1.8,3,607.35,R00212,None
FM102688,DS009,Chennai,T Nagar,2025-06-01,2025-06-01 09:35:18,9,Weekend,Peak,10.0,11.13,N,Rider Unavailable at Dispatch,1.88,7,326.68,R00911,Man
FM102056,DS007,Hyderabad,Gachibowli,2025-06-01,2025-06-01 09:35:33,9,Weekend,Peak,10.0,7.68,Y,None,2.18,6,242.03,R00710,None
FM100479,DS002,Bengaluru,Whitefield,2025-06-01,2025-06-01 09:35:52,9,Weekend,Peak,10.0,9.85,Y,None,2.33,9,333.32,R00206,None
FM102314,DS008,Pune,Hinjewadi,2025-06-01,2025-06-01 09:36:02,9,Weekend,Peak,10.0,18.95,N,Inventory Mismatch / Stockout,1.78,3,636.21,R00810,Material
FM102063,DS007,Hyderabad,Gachibowli,2025-06-01,2025-06-01 09:36:12,9,Weekend,Peak,10.0,9.48,Y,None,1.92,6,187.64,R00707,None
FM100647,DS003,Delhi,Saket,2025-06-01,2025-06-01 09:37:08,9,Weekend,Peak,10.0,9.16,Y,None,3.25,6,334.77,R00325,None
FM102260,DS008,Pune,Hinjewadi,2025-06-01,2025-06-01 09:37:30,9,Weekend,Peak,10.0,9.66,Y,None,2.97,4,590.14,R00809,None
FM101078,DS004,Delhi,Rohini,2025-06-01,2025-06-01 09:38:23,9,Weekend,Peak,10.0,9.37,Y,None,3.33,2,198.32,R00409,None
FM101010,DS004,Delhi,Rohini,2025-06-01,2025-06-01 09:38:48,9,Weekend,Peak,10.0,7.09,Y,None,3.29,1,272.44,R00410,None
FM100089,DS001,Bengaluru,Koramangala,2025-06-01,2025-06-01 09:39:13,9,Weekend,Peak,10.0,5.92,Y,None,1.63,3,333.57,R00109,None
FM102855,DS010,Kolkata,Salt Lake,2025-06-01,2025-06-01 09:39:44,9,Weekend,Peak,10.0,8.22,Y,None,1.62,2,297.41,R01013,None
FM100607,DS002,Bengaluru,Whitefield,2025-06-01,2025-06-01 09:39:44,9,Weekend,Peak,10.0,6.91,Y,None,1.41,4,430.11,R00206,None
FM102494,DS009,Chennai,T Nagar,2025-06-01,2025-06-01 09:39:51,9,Weekend,Peak,10.0,10.5,N,Picker Unavailable / Understaffed,1.13,4,547.84,R00902,Man
FM101428,DS005,Mumbai,Andheri,2025-06-01,2025-06-01 09:40:24,9,Weekend,Peak,10.0,8.32,Y,None,3.12,7,206.01,R00508,None
FM100987,DS004,Delhi,Rohini,2025-06-01,2025-06-01 09:40:28,9,Weekend,Peak,10.0,13.7,N,Picker Unavailable / Understaffed,1.63,3,910.14,R00413,Man
FM102089,DS007,Hyderabad,Gachibowli,2025-06-01,2025-06-01 09:40:38,9,Weekend,Peak,10.0,8.25,Y,None,0.81,4,510.03,R00708,None
FM101806,DS006,Mumbai,Powai,2025-06-01,2025-06-01 09:40:39,9,Weekend,Peak,10.0,10.85,N,Inventory Mismatch / Stockout,0.57,5,133.43,R00616,Material
FM100783,DS003,Delhi,Saket,2025-06-01,2025-06-01 09:40:55,9,Weekend,Peak,10.0,8.5,Y,None,1.33,7,83.66,R00314,None
